			Values		
2025	09	0410010014-DRENAGEM DE ABSCESSO DE MAMA	1	R$ 257,27	R$ 257,27
2025	09	0410010057-MASTECTOMIA RADICAL C/ LINFADENECTOMIA	1	R$ 783,51	R$ 783,51
2025	09	0410010073-PLASTICA MAMARIA FEMININA NAO ESTETICA	5	R$ 7.089,36	R$ 1.417,87
2025	09	0410010111-SETORECTOMIA / QUADRANTECTOMIA	1	R$ 397,44	R$ 397,44
2025	09	0411010026-PARTO CESARIANO EM GESTACAO DE ALTO RISCO	22	R$ 26.736,82	R$ 1.215,31
2025	09	0411010034-PARTO CESARIANO	23	R$ 17.206,09	R$ 748,09
2025	09	0411010077-SUTURA DE LACERACOES DE TRAJETO PELVICO	1	R$ 219,87	R$ 219,87
2025	09	0411020013-CURETAGEM POS-ABORTAMENTO / PUERPERAL	10	R$ 1.905,34	R$ 190,53
2025	09	0411020048-TRATAMENTO CIRURGICO DE GRAVIDEZ ECTOPICA	3	R$ 1.539,90	R$ 513,30
2025	09	0412010100-TRAQUEOPLASTIA E/OU LARINGOTRAQUEOPLASTIA	2	R$ 3.619,10	R$ 1.809,55
2025	09	0412020068-TIMECTOMIA	1	R$ 4.112,83	R$ 4.112,83
2025	09	0412040166-TORACOSTOMIA COM DRENAGEM PLEURAL FECHADA	10	R$ 79.454,00	R$ 7.945,40
2025	09	0412050048-LOBECTOMIA PULMONAR	2	R$ 7.823,20	R$ 3.911,60
2025	09	0413010015-ATENDIMENTO DE URGENCIA EM MEDIO E GRANDE QUEIMADO	2	R$ 2.314,39	R$ 1.157,20
2025	09	0413040046-DERMOLIPECTOMIA ABDOMINAL NAO ESTETICA (PLASTICA ABDOMINAL)	2	R$ 1.244,68	R$ 622,34
2025	09	0413040054-DERMOLIPECTOMIA ABDOMINAL POS-CIRURGIA BARIATRICA	1	R$ 862,36	R$ 862,36
2025	09	0413040062-DERMOLIPECTOMIA BRAQUIAL POS-CIRURGIA BARIATRICA	1	R$ 862,32	R$ 862,32
2025	09	0413040135-RECONSTRUCAO DO HELIX DA ORELHA	1	R$ 281,72	R$ 281,72
2025	09	0413040178-TRATAMENTO CIRURGICO DE LESOES EXTENSAS C/ PERDA DE SUBSTANCIA CUTANEA	2	R$ 3.016,26	R$ 1.508,13
2025	09	0413040208-TRATAMENTO CIRURGICO DE RETRACAO CICATRICIAL DOS DEDOS DA MAO/PE S/ COMPROMETIMENTO TENDINOSO	2	R$ 549,56	R$ 274,78
2025	09	0413040232-TRATAMENTO CIRURGICO NAO ESTETICO DA ORELHA	2	R$ 791,76	R$ 395,88
2025	09	0414010329-TRATAMENTO CIRURGICO DE CISTO DO COMPLEXO MAXILO-MANDIBULAR	1	R$ 405,17	R$ 405,17
2025	09	0415010012-TRATAMENTO C/ CIRURGIAS MULTIPLAS	92	R$ 796.109,53	R$ 8.653,36
2025	09	0415020034-OUTROS PROCEDIMENTOS COM CIRURGIAS SEQUENCIAIS	20	R$ 101.212,35	R$ 5.060,62
2025	09	0415020050-PROCEDIMENTOS SEQUENCIAIS EM ONCOLOGIA	27	R$ 182.869,70	R$ 6.772,95
2025	09	0415020069-PROCEDIMENTOS SEQUENCIAIS EM ORTOPEDIA	9	R$ 39.777,85	R$ 4.419,76
2025	09	0415020077-PROCEDIMENTOS SEQUENCIAIS EM NEUROCIRURGIA	12	R$ 118.637,98	R$ 9.886,50
2025	09	0415030013-TRATAMENTO CIRURGICO EM POLITRAUMATIZADO	22	R$ 85.083,99	R$ 3.867,45
2025	09	0415040027-DEBRIDAMENTO DE FASCEITE NECROTIZANTE	7	R$ 15.266,71	R$ 2.180,96
2025	09	0415040035-DEBRIDAMENTO DE ULCERA / DE TECIDOS DESVITALIZADOS	9	R$ 42.991,41	R$ 4.776,82
2025	09	0416010075-NEFRECTOMIA TOTAL EM ONCOLOGIA	1	R$ 2.364,30	R$ 2.364,30
2025	09	0416010113-ORQUIECTOMIA UNILATERAL EM ONCOLOGIA	1	R$ 1.022,98	R$ 1.022,98
2025	09	0416010172-RESSECCAO ENDOSCOPICA DE TUMOR VESICAL EM ONCOLOGIA	3	R$ 10.171,56	R$ 3.390,52
2025	09	0416010210-NEFRECTOMIA PARCIAL EM ONCOLOGIA	1	R$ 2.735,13	R$ 2.735,13
2025	09	0416030092-PAROTIDECTOMIA EM ONCOLOGIA	3	R$ 5.501,67	R$ 1.833,89
2025	09	0416030173-MAXILECTOMIA PARCIAL EM ONCOLOGIA	1	R$ 5.646,86	R$ 5.646,86
2025	09	0416030203-PAROTIDECTOMIA TOTAL AMPLIADA EM ONCOLOGIA	1	R$ 4.544,48	R$ 4.544,48
2025	09	0416030270-TIREOIDECTOMIA TOTAL EM ONCOLOGIA	3	R$ 10.210,65	R$ 3.403,55
2025	09	0416040101-HEPATECTOMIA PARCIAL EM ONCOLOGIA	2	R$ 5.348,34	R$ 2.674,17
2025	09	0416040110-PANCREATECTOMIA PARCIAL EM ONCOLOGIA	1	R$ 7.054,14	R$ 7.054,14
2025	09	0416040144-RESSECCAO DE TUMOR RETROPERITONIAL COM RESSECCAO DE ORGAOS CONTIGUOS EM ONCOLOGIA	1	R$ 8.566,98	R$ 8.566,98
2025	09	0416040195-QUIMIOEMBOLIZACAO DE CARCINOMA HEPATICO	1	R$ 4.860,02	R$ 4.860,02
2025	09	0416040209-LAPAROTOMIA EXPLORADORA COM RESSECCAO COMPLETA OU INCOMPLETA DO TUMOR EM ONCOLOGIA	6	R$ 32.980,21	R$ 5.496,70
2025	09	0416040217-GASTRECTOMIA PARCIAL EM ONCOLOGIA	2	R$ 9.311,67	R$ 4.655,84
2025	09	0416040314-GASTRECTOMIA VIDEOLAPAROSCOPICA EM ONCOLOGIA	1	R$ 11.326,26	R$ 11.326,26
2025	09	0416050077-RETOSSIGMOIDECTOMIA ABDOMINAL EM ONCOLOGIA	2	R$ 14.072,36	R$ 7.036,18
2025	09	0416060013-AMPUTACAO CONICA DO COLO DO UTERO EM ONCOLOGIA	4	R$ 8.681,68	R$ 2.170,42
2025	09	0416060021-ANEXECTOMIA UNI / BILATERAL EM ONCOLOGIA	2	R$ 3.728,89	R$ 1.864,45
2025	09	0416060064-HISTERECTOMIA TOTAL AMPLIADA EM ONCOLOGIA	1	R$ 6.488,78	R$ 6.488,78
2025	09	0416060102-VULVECTOMIA PARCIAL EM ONCOLOGIA	2	R$ 2.715,14	R$ 1.357,57
2025	09	0416060110-HISTERECTOMIA COM OU SEM ANEXECTOMIA (UNI / BILATERAL) EM ONCOLOGIA	2	R$ 8.234,86	R$ 4.117,43
2025	09	0416080014-EXCISAO E ENXERTO DE PELE EM ONCOLOGIA	5	R$ 2.377,05	R$ 475,41
2025	09	0416080030-EXCISAO E SUTURA DE LESAO NA PELE COM PLASTICA EM Z OU ROTACAO DE RETALHO EM ONCOLOGIA	2	R$ 966,82	R$ 483,41
2025	09	0416080120-EXTIRPACAO MULTIPLA DE LESAO DA PELE OU TECIDO CELULAR SUBCUTANEO EM ONCOLOGIA	2	R$ 1.358,06	R$ 679,03
2025	09	0416090109-RESSECCAO DE TUMOR OSSEO COM SUBSTITUICAO (ENDOPROTESE) OU COM RECONSTRUCAO E FIXACAO EM ONCOLOGIA	5	R$ 74.429,28	R$ 14.885,86
2025	09	0416090133-RESSECCAO DE TUMOR DE PARTES MOLES EM ONCOLOGIA	1	R$ 6.214,37	R$ 6.214,37
2025	09	0416110070-RESSECCAO PULMONAR EM CUNHA EM ONCOLOGIA	1	R$ 3.641,71	R$ 3.641,71
2025	09	0416120059-SEGMENTECTOMIA/QUADRANTECTOMIA/SETORECTOMIA DE MAMA EM ONCOLOGIA	2	R$ 4.593,18	R$ 2.296,59
2025	09	0503010014-ACOES RELACIONADAS A DOACAO DE ORGAOS E TECIDOS PARA TRANSPLANTE	5	R$ 8.184,35	R$ 1.636,87
2025	09	0503010022-ACOES RELACIONADAS A DOACAO DE ORGAOS E TECIDOS REALIZADAS POR EQUIPE DE OUTRO ESTABELECIMENTO DE SAUDE	47	R$ 78.304,90	R$ 1.666,06
2025	09	0505010097-TRANSPLANTE DE CORNEA	2	R$ 4.140,00	R$ 2.070,00
2025	09	0505020092-TRANSPLANTE DE RIM (ORGAO DE DOADOR FALECIDO)	1	R$ 47.280,83	R$ 47.280,83
2025	09	0506020045-TRATAMENTO DE INTERCORRENCIA POS-TRANSPLANTE DE ORGAOS / CELULAS-TRONCO HEMATOPOETICAS	3	R$ 906,74	R$ 302,25
2025	09 Total		2.193	R$ 6.802.818,81	R$ 3.102,06
2025	10	0201010313-BIOPSIA DE OSSO / CARTILAGEM DA CINTURA PELVICA (POR AGULHA / CEU ABERTO)	2	R$ 366,78	R$ 183,39
2025	10	0211050105-POLISSONOGRAFIA	4	R$ 680,00	R$ 170,00
2025	10	0301060010-DIAGNOSTICO E/OU ATENDIMENTO DE URGENCIA EM CLINICA PEDIATRICA	2	R$ 110,54	R$ 55,27
2025	10	0301060070-DIAGNOSTICO E/OU ATENDIMENTO DE URGENCIA EM CLINICA CIRURGICA	8	R$ 721,05	R$ 90,13
2025	10	0301060088-DIAGNOSTICO E/OU ATENDIMENTO DE URGENCIA EM CLINICA MEDICA	1	R$ 44,22	R$ 44,22
2025	10	0303010010-TRATAMENTO DE DENGUE CLASSICA	1	R$ 4.845,16	R$ 4.845,16
2025	10	0303010037-TRATAMENTO DE OUTRAS DOENCAS BACTERIANAS	16	R$ 83.432,92	R$ 5.214,56
2025	10	0303010061-TRATAMENTO DE DOENCAS INFECCIOSAS INTESTINAIS	7	R$ 10.210,42	R$ 1.458,63
2025	10	0303010118-TRATAMENTO DE HEPATITES VIRAIS	1	R$ 1.136,54	R$ 1.136,54
2025	10	0303010126-TRATAMENTO DE INFECCOES DE TRANSMISSAO PREDOMINANTEMENTE SEXUAL (A50 A A64)	1	R$ 6.873,12	R$ 6.873,12
2025	10	0303010134-TRATAMENTO DE INFECCOES VIRAIS CARACTERIZADAS POR LESOES DE PELE E MUCOSAS (B00 A B09)	2	R$ 572,74	R$ 286,37
2025	10	0303010142-TRATAMENTO DE INFECCOES VIRAIS DO SISTEMA NERVOSO CENTRAL	1	R$ 1.015,86	R$ 1.015,86
2025	10	0303020032-TRATAMENTO DE ANEMIA APLASTICA E OUTRAS ANEMIAS	2	R$ 1.470,75	R$ 735,38
2025	10	0303020040-TRATAMENTO DE ANEMIA HEMOLITICA	16	R$ 15.823,16	R$ 988,95
2025	10	0303020067-TRATAMENTO DE DEFEITOS DA COAGULACAO PURPURA E OUTRAS AFECCOES HEMORRAGICAS	2	R$ 5.144,54	R$ 2.572,27
2025	10	0303020083-TRATAMENTO DE OUTRAS DOENCAS DO SANGUE E DOS ORGAOS HEMATOPOIETICOS	2	R$ 1.907,98	R$ 953,99
2025	10	0303030020-TRATAMENTO DE DESNUTRICAO	2	R$ 2.094,47	R$ 1.047,24
2025	10	0303030038-TRATAMENTO DE DIABETES MELLITUS	3	R$ 2.757,87	R$ 919,29
2025	10	0303030046-TRATAMENTO DE DISTURBIOS METABOLICOS	1	R$ 3.732,69	R$ 3.732,69
2025	10	0303040017-AJUSTE MEDICAMENTOSO DE SITUACOES NEUROLOGICAS AGUDIZADAS	12	R$ 11.907,35	R$ 992,28
2025	10	0303040033-TRATAMENTO DA MIGRANEA COMPLICADA	1	R$ 116,71	R$ 116,71
2025	10	0303040076-TRATAMENTO CONSERVADOR DA HEMORRAGIA CEREBRAL	1	R$ 3.271,89	R$ 3.271,89
2025	10	0303040084-TRATAMENTO CONSERVADOR DE TRAUMATISMO CRANIOENCEFALICO (GRAU LEVE)	3	R$ 2.342,47	R$ 780,82
2025	10	0303040092-TRATAMENTO CONSERVADOR DE TRAUMATISMO CRANIOENCEFALICO (GRAU MEDIO)	1	R$ 3.250,05	R$ 3.250,05
2025	10	0303040106-TRATAMENTO CONSERVADOR DE TRAUMATISMO CRANIOENCEFALICO GRAVE	1	R$ 18.820,77	R$ 18.820,77
2025	10	0303040149-TRATAMENTO DE ACIDENTE VASCULAR CEREBRAL - AVC (ISQUEMICO OU HEMORRAGICO AGUDO)	3	R$ 34.559,11	R$ 11.519,70
2025	10	0303040157-TRATAMENTO DE COMPLICACOES DA HIDROCEFALIA	1	R$ 642,41	R$ 642,41
2025	10	0303040165-TRATAMENTO DE CRISES EPILETICAS NAO CONTROLADAS	4	R$ 5.649,28	R$ 1.412,32
2025	10	0303050136-TRATAMENTO CLINICO DE INTERCORRENCIAS OFTALMOLOGICAS	3	R$ 3.390,26	R$ 1.130,09
2025	10	0303050144-TRATAMENTO CLINICO DE INTERCORRENCIAS OFTALMOLOGICAS DE ORIGEM INFECCIOSA	3	R$ 1.111,33	R$ 370,44
2025	10	0303060026-TRATAMENTO DE ARRITMIAS	1	R$ 637,41	R$ 637,41
2025	10	0303060042-TRATAMENTO DE CARDIOPATIA ISQUEMICA CRONICA	1	R$ 1.552,68	R$ 1.552,68
2025	10	0303060050-TRATAMENTO DE CHOQUE ANAFILATICO	1	R$ 3.430,56	R$ 3.430,56
2025	10	0303060107-TRATAMENTO DE CRISE HIPERTENSIVA	1	R$ 284,50	R$ 284,50
2025	10	0303060131-TRATAMENTO DE EDEMA AGUDO DE PULMAO	1	R$ 35.360,48	R$ 35.360,48
2025	10	0303060140-TRATAMENTO DE EMBOLIA PULMONAR	2	R$ 5.086,88	R$ 2.543,44
2025	10	0303060166-TRATAMENTO DE ENDOCARDITE INFECCIOSA EM VALVULA NATIVA	1	R$ 9.382,40	R$ 9.382,40
2025	10	0303060174-TRATAMENTO DE HIPERTENSAO PULMONAR	1	R$ 36.085,27	R$ 36.085,27
2025	10	0303060190-TRATAMENTO DE INFARTO AGUDO DO MIOCARDIO	4	R$ 8.606,95	R$ 2.151,74
2025	10	0303060212-TRATAMENTO DE INSUFICIENCIA CARDIACA	4	R$ 26.930,40	R$ 6.732,60
2025	10	0303060239-TRATAMENTO DE MIOCARDIOPATIAS	1	R$ 408,07	R$ 408,07
2025	10	0303060280-TRATAMENTO DE SINDROME CORONARIANA AGUDA	1	R$ 1.113,03	R$ 1.113,03
2025	10	0303070102-TRATAMENTO DE OUTRAS DOENCAS DO APARELHO DIGESTIVO	24	R$ 12.560,17	R$ 523,34
2025	10	0303070110-TRATAMENTO DE OUTRAS DOENCAS DO INTESTINO	5	R$ 3.420,94	R$ 684,19
2025	10	0303070129-TRATAMENTO DE TRANSTORNOS DAS VIAS BILIARES E PANCREAS	1	R$ 1.594,93	R$ 1.594,93
2025	10	0303080051-TRATAMENTO DE DERMATITES E ECZEMAS	2	R$ 788,80	R$ 394,40
2025	10	0303080060-TRATAMENTO DE ESTAFILOCOCCIAS	6	R$ 3.062,93	R$ 510,49
2025	10	0303080094-TRATAMENTO DE OUTRAS AFECCOES DA PELE E DO TECIDO SUBCUTANEO	1	R$ 259,53	R$ 259,53
2025	10	0303090316-TRATAMENTO DAS POLIARTROPATIAS INFLAMATORIAS	6	R$ 6.403,86	R$ 1.067,31
2025	10	0303100010-TRATAMENTO DE COMPLICACOES RELACIONADAS PREDOMINANTEMENTE AO PUERPERIO	1	R$ 327,14	R$ 327,14
2025	10	0303100044-TRATAMENTO DE INTERCORRENCIAS CLINICAS NA GRAVIDEZ	2	R$ 364,00	R$ 182,00
2025	10	0303110015-TRATAMENTO DAS MALFORMACOES E DEFORMIDADES CONGENITAS DO SISTEMA OSTEOMUSCULAR	3	R$ 4.924,92	R$ 1.641,64
2025	10	0303110104-TRATAMENTO DE OUTRAS MALFORMACOES CONGENITAS	1	R$ 746,05	R$ 746,05
2025	10	0303130016-ATENDIMENTO A PACIENTE SOB CUIDADOS PROLONGADOS DEVIDO A CAUSAS EXTERNAS	2	R$ 7.125,84	R$ 3.562,92
2025	10	0303130059-TRATAMENTO DE PACIENTE SOB CUIDADOS PROLONGADOS POR ENFERMIDADES NEUROLOGICAS	10	R$ 24.002,30	R$ 2.400,23
2025	10	0303130067-TRATAMENTO DE PACIENTE SOB CUIDADOS PROLONGADOS POR ENFERMIDADES ONCOLOGICAS	1	R$ 3.256,08	R$ 3.256,08
2025	10	0303140020-TRATAMENTO DA FIBROSE CISTICA COM MANIFESTACOES PULMONARES	5	R$ 5.468,45	R$ 1.093,69
2025	10	0303140046-TRATAMENTO DAS DOENCAS CRONICAS DAS VIAS AEREAS INFERIORES	6	R$ 9.350,30	R$ 1.558,38
2025	10	0303140097-TRATAMENTO DE HEMORRAGIAS DAS VIAS RESPIRATORIAS	1	R$ 2.528,21	R$ 2.528,21
2025	10	0303140100-TRATAMENTO DE INFECCOES AGUDAS DAS VIAS AEREAS SUPERIORES	7	R$ 12.906,69	R$ 1.843,81
2025	10	0303140127-TRATAMENTO DE OUTRAS DOENCAS DAS VIAS AEREAS SUPERIORES	1	R$ 278,74	R$ 278,74
2025	10	0303140135-TRATAMENTO DE OUTRAS DOENCAS DO APARELHO RESPIRATORIO	2	R$ 2.226,02	R$ 1.113,01
2025	10	0303140143-TRATAMENTO DE OUTRAS INFECCOES AGUDAS DAS VIAS AEREAS INFERIORES	15	R$ 50.971,24	R$ 3.398,08
2025	10	0303140151-TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE)	13	R$ 42.001,61	R$ 3.230,89
2025	10	0303150017-TRATAMENTO DE DOENCAS DOS ORGAOS GENITAIS MASCULINOS	3	R$ 988,43	R$ 329,48
2025	10	0303150025-TRATAMENTO DE DOENCAS GLOMERULARES	7	R$ 27.363,61	R$ 3.909,09
2025	10	0303150033-TRATAMENTO DE DOENCAS INFLAMATORIAS DOS ORGAOS PELVICOS FEMININOS	1	R$ 298,21	R$ 298,21
2025	10	0303150041-TRATAMENTO DE DOENCAS RENAIS TUBULO-INTERSTICIAIS	1	R$ 974,10	R$ 974,10
2025	10	0303150050-TRATAMENTO DE OUTRAS DOENCAS DO APARELHO URINARIO	3	R$ 1.314,98	R$ 438,33
2025	10	0303160020-TRATAMENTO DE INFECCOES ESPECIFICAS DO PERIODO PERINATAL	2	R$ 777,90	R$ 388,95
2025	10	0303160055-TRATAMENTO DE TRANSTORNOS RELACIONADOS C/ A DURACAO DA GESTACAO E C/ O CRESCIMENTO FETAL	2	R$ 8.857,50	R$ 4.428,75
2025	10	0303160063-TRATAMENTO DE TRANSTORNOS RESPIRATORIOS E CARDIOVASCULARES ESPECIFICOS DO PERIODO NEONATAL	3	R$ 6.127,86	R$ 2.042,62
2025	10	0303170131-TRATAMENTO CLINICO EM SAUDE MENTAL EM SITUACAO DE RISCO ELEVADO DE SUICIDIO.	4	R$ 641,44	R$ 160,36
2025	10	0303170140-TRATAMENTO CLINICO PARA CONTENCAO DE COMPORTAMENTO DESORGANIZADO E/OU DISRUPTIVO	1	R$ 2.782,99	R$ 2.782,99
2025	10	0303170166-TRATAMENTO CLINICO DE TRANSTORNOS MENTAIS E COMPORTAMENTAIS DEVIDO AO USO DE ALCOOL	1	R$ 268,44	R$ 268,44
2025	10	0304080020-INTERNACAO P/ QUIMIOTERAPIA DE ADMINISTRACAO CONTINUA	2	R$ 3.017,06	R$ 1.508,53
2025	10	0304080039-INTERNACAO P/ QUIMIOTERAPIA DE LEUCEMIAS AGUDAS / CRONICAS AGUDIZADAS	11	R$ 47.848,48	R$ 4.349,86
2025	10	0304100013-TRATAMENTO DE INTERCORRENCIAS CLINICAS DE PACIENTE ONCOLOGICO	9	R$ 4.966,27	R$ 551,81
2025	10	0304100021-TRATAMENTO CLINICO DE PACIENTE ONCOLOGICO	20	R$ 49.941,21	R$ 2.497,06
2025	10	0305010174-TRATAMENTO DE INTERCORRENCIA EM PACIENTE RENAL CRONICO SOB TRATAMENTO DIALITICO ( POR DIA)	1	R$ 5.170,11	R$ 5.170,11
2025	10	0305020013-TRATAMENTO DA PIELONEFRITE	3	R$ 745,80	R$ 248,60
2025	10	0305020056-TRATAMENTO DA DOENCA RENAL CRONICA - DRC	1	R$ 4.078,95	R$ 4.078,95
2025	10	0308010019-TRATAMENTO CLINICO/CONSERVADOR DE TRAUMATISMOS DE QUALQUER LOCALIZACAO	1	R$ 429,11	R$ 429,11
2025	10	0308020030-TRATAMENTO DE INTOXICACAO OU ENVENENAMENTO POR EXPOSICAO A MEDICAMENTO E SUBSTANCIAS DE USO NAO MEDICINAL	1	R$ 235,50	R$ 235,50
2025	10	0308040015-TRATAMENTO DE COMPLICACOES DE PROCEDIMENTOS CIRURGICOS OU CLINICOS	5	R$ 2.317,79	R$ 463,56
2025	10	0310010039-PARTO NORMAL	17	R$ 10.038,18	R$ 590,48
2025	10	0310010047-PARTO NORMAL EM GESTACAO DE ALTO RISCO	1	R$ 747,73	R$ 747,73
2025	10	0401020045-EXCISAO E ENXERTO DE PELE (HEMANGIOMA, NEVUS OU TUMOR )	4	R$ 3.816,91	R$ 954,23
2025	10	0401020088-EXERESE DE CISTO SACRO-COCCIGEO	1	R$ 143,72	R$ 143,72
2025	10	0401020096-EXERESE DE CISTO TIREOGLOSSO	1	R$ 480,06	R$ 480,06
2025	10	0401020100-EXTIRPACAOE SUPRESSAO DE LESAO DE PELE E DE TECIDO CELULAR SUBCUTANEO	7	R$ 1.129,93	R$ 161,42
2025	10	0402020022-SUPRARRENALECTOMIA UNILATERAL	1	R$ 761,55	R$ 761,55
2025	10	0403010047-CRANIOTOMIA PARA RETIRADA DE CISTO / ABSCESSO / GRANULOMA ENCEFALICO	1	R$ 4.247,10	R$ 4.247,10
2025	10	0403010276-TRATAMENTO CIRURGICO DE HEMATOMA EXTRADURAL	1	R$ 1.916,18	R$ 1.916,18
2025	10	0403020034-MICROCIRURGIA DE PLEXO BRAQUIAL COM EXPLORACAO E NEUROLISE	3	R$ 2.606,78	R$ 868,93
2025	10	0403020050-MICRONEUROLISE DE NERVO PERIFERICO	1	R$ 785,04	R$ 785,04
2025	10	0403020131-TRATAMENTO MICROCIRURGICO DE TUMOR DE NERVO PERIFERICO / NEUROMA	1	R$ 459,18	R$ 459,18
2025	10	0403030064-HIPOFISECTOMIA TRANSESFENOIDAL POR TECNICA COMPLEMENTAR	2	R$ 14.941,76	R$ 7.470,88
2025	10	0403050073-MICROCIRURGIA COM RIZOTOMIA A CEU ABERTO	1	R$ 1.578,66	R$ 1.578,66
2025	10	0403050154-TRATAMENTO DE LESAO DO SISTEMA NEUROVEGETATIVO POR AGENTES QUIMICOS	1	R$ 1.516,18	R$ 1.516,18
2025	10	0404010024-AMIGDALECTOMIA	1	R$ 1.073,00	R$ 1.073,00
2025	10	0404010032-AMIGDALECTOMIA COM ADENOIDECTOMIA	10	R$ 13.271,44	R$ 1.327,14
2025	10	0404010105-ESTAPEDECTOMIA	2	R$ 3.667,46	R$ 1.833,73
2025	10	0404010113-EXERESE DE PAPILOMA EM LARINGE	4	R$ 652,40	R$ 163,10
2025	10	0404010210-MASTOIDECTOMIA RADICAL	1	R$ 1.067,00	R$ 1.067,00
2025	10	0404010229-MASTOIDECTOMIA SUBTOTAL	2	R$ 1.143,10	R$ 571,55
2025	10	0404010237-MICROCIRURGIA OTOLOGICA	2	R$ 769,50	R$ 384,75
2025	10	0404010326-SINUSOTOMIA BILATERAL	2	R$ 2.635,60	R$ 1.317,80
2025	10	0404010350-TIMPANOPLASTIA (UNI / BILATERAL)	4	R$ 7.910,05	R$ 1.977,51
2025	10	0404010377-TRAQUEOSTOMIA	1	R$ 563,66	R$ 563,66
2025	10	0404010512-SINUSOTOMIA TRANSMAXILAR	1	R$ 1.345,17	R$ 1.345,17
2025	10	0404020380-TRATAMENTO CIRURGICO DE OSTEOMIELITE DE OSSOS DA FACE	3	R$ 1.619,51	R$ 539,84
2025	10	0404020453-OSTEOTOMIA DA MAXILA	3	R$ 3.603,99	R$ 1.201,33
2025	10	0404020500-OSTEOSSINTESE DA FRATURA COMPLEXA DA MANDIBULA	2	R$ 4.628,74	R$ 2.314,37
2025	10	0404020542-REDUCAO CIRURGICA DE FRATURA DOS OSSOS PROPRIOS DO NARIZ	3	R$ 757,20	R$ 252,40
2025	10	0404020658-TRATAMENTO CIRURGICO DE OSTEOMA, ODONTOMA /OUTRAS LESOES ESPECIFICADAS	1	R$ 341,20	R$ 341,20
2025	10	0405010036-DACRIOCISTORRINOSTOMIA	4	R$ 2.910,63	R$ 727,66
2025	10	0405010125-RECONSTITUICAO PARCIAL DE PALPEBRA COM TARSORRAFIA	3	R$ 1.174,94	R$ 391,65
2025	10	0405010176-SUTURA DE PALPEBRAS	19	R$ 4.459,23	R$ 234,70
2025	10	0405020015-CORRECAO CIRURGICA DE ESTRABISMO (ACIMA DE 2 MUSCULOS)	7	R$ 13.714,08	R$ 1.959,15
2025	10	0405040075-EVISCERACAO DE GLOBO OCULAR	1	R$ 671,52	R$ 671,52
2025	10	0405040148-ORBITOTOMIA	5	R$ 3.136,68	R$ 627,34
2025	10	0405050097-FACECTOMIA COM IMPLANTE DE LENTE INTRA-OCULAR	2	R$ 1.063,20	R$ 531,60
2025	10	0405050100-FACECTOMIA S/ IMPLANTE DE LENTE INTRA-OCULAR	1	R$ 483,60	R$ 483,60
2025	10	0405050232-RECONSTRUCAO DE CAMARA ANTERIOR DO OLHO	2	R$ 1.589,78	R$ 794,89
2025	10	0405050372-FACOEMULSIFICACAO COM IMPLANTE DE LENTE INTRA-OCULAR DOBRAVEL	33	R$ 25.462,80	R$ 771,60
2025	10	0406010650-IMPLANTE DE MARCAPASSO DE CAMARA DUPLA TRANSVENOSO	1	R$ 11.171,82	R$ 11.171,82
2025	10	0406010838-RECONSTRUCAO DA RAIZ DA AORTA	1	R$ 13.486,87	R$ 13.486,87
2025	10	0406010900-RESSECCAO DE TUMOR INTRACARDIACO	1	R$ 38.230,28	R$ 38.230,28
2025	10	0406010935-REVASCULARIZACAO MIOCARDICA C/ USO DE EXTRACORPOREA (C/ 2 OU MAIS ENXERTOS)	2	R$ 70.634,08	R$ 35.317,04
2025	10	0406010986-TROCA DE AORTA ASCENDENTE	1	R$ 17.808,11	R$ 17.808,11
2025	10	0406011460-FECHAMENTO DE COMUNICACAO INTERVENTRICULAR (CRIANCA E ADOLESCENTE)	1	R$ 18.698,55	R$ 18.698,55
2025	10	0406020078-IMPLANTACAO DE CATETER DE LONGA PERMANENCIA SEMI OU TOTALMENTE IMPLANTAVEL (PROCEDIMENTO PRINCIPAL)	5	R$ 2.143,20	R$ 428,64
2025	10	0406020159-EXERESE DE GANGLIO LINFATICO	7	R$ 927,15	R$ 132,45
2025	10	0406020442-REVASCULARIZACAO POR PONTE / TROMBOENDARTERECTOMIA FEMURO-POPLITEA DISTAL	1	R$ 2.233,45	R$ 2.233,45
2025	10	0406030014-ANGIOPLASTIA CORONARIANA	1	R$ 5.897,07	R$ 5.897,07
2025	10	0406030022-ANGIOPLASTIA CORONARIANA C/ IMPLANTE DE DOIS STENTS	7	R$ 69.958,11	R$ 9.994,02
2025	10	0406030030-ANGIOPLASTIA CORONARIANA COM IMPLANTE DE STENT	2	R$ 14.349,55	R$ 7.174,78
2025	10	0406030049-ANGIOPLASTIA CORONARIANA PRIMARIA	5	R$ 39.950,63	R$ 7.990,13
2025	10	0406040052-ANGIOPLASTIA INTRALUMINAL DE VASOS DAS EXTREMIDADES (SEM STENT)	2	R$ 3.811,23	R$ 1.905,62
2025	10	0406040060-ANGIOPLASTIA INTRALUMINAL DE VASOS DAS EXTREMIDADES (COM STENT NAO RECOBERTO)	2	R$ 5.039,01	R$ 2.519,51
2025	10	0406040150-CORRECAO ENDOVASCULAR DE ANEURISMA / DISSECCAO DA AORTA ABDOMINAL COM ENDOPROTESE RETA / CONICA	1	R$ 18.073,40	R$ 18.073,40
2025	10	0406040168-CORRECAO ENDOVASCULAR DE ANEURISMA / DISSECCAO DA AORTA ABDOMINAL E ILIACAS COM ENDOPROTESE BIFURCADA	1	R$ 35.693,10	R$ 35.693,10
